snapshots,Customer_1 (kW),Customer_2 (kW),Customer_3 (kW),Customer_4 (kW),Customer_5 (kW),Customer_6 (kW),Customer_7 (kW),Customer_8 (kW),Customer_9 (kW),Customer_10 (kW),Customer_11 (kW),Customer_12 (kW),Customer_13 (kW),Customer_14 (kW),Customer_15 (kW),Customer_16 (kW),Customer_17 (kW),Customer_18 (kW),Customer_19 (kW),Customer_20 (kW),Customer_21 (kW),Customer_22 (kW),Customer_23 (kW),Customer_24 (kW),Customer_25 (kW),Customer_26 (kW),Customer_27 (kW),Customer_28 (kW),Customer_29 (kW),Customer_30 (kW),Customer_31 (kW),Customer_32 (kW),Customer_33 (kW),Customer_34 (kW),Customer_35 (kW),Customer_36 (kW),Customer_37 (kW),Customer_38 (kW),Customer_39 (kW),Customer_40 (kW),Customer_41 (kW),Customer_42 (kW),Customer_43 (kW),Customer_44 (kW),Customer_45 (kW),Customer_46 (kW),Customer_47 (kW),Customer_48 (kW),Customer_49 (kW),Customer_50 (kW),Customer_51 (kW),Customer_52 (kW),Customer_53 (kW),Customer_54 (kW),Customer_55 (kW),Customer_56 (kW),Customer_57 (kW),Customer_58 (kW),Customer_59 (kW),Customer_60 (kW),Customer_61 (kW),Customer_62 (kW),Customer_63 (kW),Customer_64 (kW),Customer_65 (kW),Customer_66 (kW),Customer_67 (kW),Customer_68 (kW),Customer_69 (kW),Customer_70 (kW),Customer_71 (kW),Customer_72 (kW),Customer_73 (kW),Customer_74 (kW),Customer_75 (kW),Customer_76 (kW),Customer_77 (kW),Customer_78 (kW),Customer_79 (kW),Customer_80 (kW),Customer_81 (kW),Customer_82 (kW),Customer_83 (kW),Customer_84 (kW),Customer_85 (kW),Customer_86 (kW),Customer_87 (kW),Customer_88 (kW),Customer_89 (kW),Customer_90 (kW),Customer_91 (kW),Customer_92 (kW),Customer_93 (kW),Customer_94 (kW),Customer_95 (kW)
2025-01-07 13:00:00,-4.68975481,-2.1816398,-4.710027777,-9.163481399999998,-1.79664597,-14.419784115,-14.448152111,1.6499721300000003,-11.776826776999998,-4.652016443999999,-6.849238612,-1.73549981,-10.978419000000002,-9.424138,-3.178838397,-0.145216203,-0.299837003,-11.6249908,1.7055441399999995,-8.854786649999998,-1.7614928200000002,4.383788900000001,-5.97486012,-14.359013556,-2.63940593,-9.47872367,-4.726909099999999,-0.00941087,0.1714368000000005,-2.475682394,-4.714050230000001,-7.27212474,-8.713505006999998,-6.2211057830000005,-1.395492301,-10.492166555,-5.939660776999999,-6.88031449,-10.25871457,-12.19598088,9.3323425,-10.796330452,3.5772151099999987,-10.926033666,-6.129677887000001,-0.5985044800000002,-0.9089062820000002,-1.2978849080000003,-10.28317186,0.223686445,-8.6015629,-1.40325487,-7.821876869999999,-0.0055675349999999,-9.01825168,-5.85800357,-6.897119994,-0.4448377700000001,-4.7004517,-0.27292966,-2.10538705,-1.38532734,-6.727156065000001,8.646740442999999,-4.772909112000001,-13.921792110000002,-2.420014467,8.79675373,-3.014595003,-2.06678757,-9.996677444,-0.77363067,-14.008420666999998,8.793806,-8.0070084,-2.637833068,-4.497013452999999,-6.132010587,-0.2905611999999998,5.624917600000001,-6.299411729999999,-3.31505575,-12.877096771,-13.13604183,-3.342106,-11.96645164,-12.369657328,-6.1411097,-7.638367499999999,-7.61633355,-0.48957779,-0.3592652359999999,2.084700435,-9.067303446,-7.78432662
2025-01-07 13:15:00,-1.996349254,-1.1853569,-3.4992439300000004,-7.7832357,-1.4166654,-13.597863564,-14.4711932221,0.8850403350000001,-11.589875668999998,-7.94462879,-11.606321664,-2.12303018,-7.34208332,-7.312896,-2.72295766,0.198519993,-0.429330213,-7.821719100000001,-0.1219823999999998,-12.12472034,-2.2752023500000003,4.4499281,-12.154321221999998,-11.054464335,-1.91090341,-7.914528040000001,-2.5321176000000003,-0.122767688,1.3427173999999995,-2.22273982,-3.8392049,-7.088357000000001,-11.233625895,-3.2502765580000013,-1.205138702,-9.291649113999998,-11.70593922,-5.0223092000000005,-5.4844139400000005,-10.02094297,7.290213450000001,-11.072808888,-6.410683223000001,-10.641515337,-7.677687192,-0.7562093760000002,-0.669880247,-1.09155854,-10.743281445,-0.084843673,-3.934794000000001,-0.2958671999999998,-6.55400915,0.0820519899999999,-7.86098703,-7.125842396,-6.0746189070000005,-0.170642346,-2.303203722000001,-0.1531086399999999,-1.7270343,-1.44906063,-5.629888711,8.704997514999999,-4.342220943,-10.456100443,-3.616017813000001,2.7458958450000006,-2.8648345600000003,-2.2878598,-9.92649055,-0.7493138290000001,-7.9548793,7.261954699999999,-6.1083632,-3.328395026,5.034642223499999,-4.355023113,-0.3883913999999998,1.3589288199999998,-5.791445319999999,-4.5775973,-12.498730276,-13.251378013,-12.293904556,-12.290413465,-13.232073002,-5.918389552,-7.461258399999998,-5.3334456,-0.212333318,-0.338938256,0.06632495,-8.364563772,-10.569589886
2025-01-07 13:30:00,-1.5349172189999998,-1.7990528999999995,-4.01348444,-9.6634112,-1.52653727,-11.453049775,-14.339786,1.5374671500000003,-11.095806221,-12.88291288,-8.591906444,-3.334272675,-13.807160440000002,-8.2803825,-2.9644028720000004,0.158537324,-0.270205453,-6.681334799999999,-0.43907216,-12.34699178,-3.2066989400000003,3.6303584,-5.995523416999999,-14.273567334,3.0366237,-6.9091452,-2.612365899999999,-0.1320586559999999,0.6526478000000001,-2.4703502,-2.600767386,-11.74351842,-9.012862904,1.260301706000001,-0.7295641519999999,-3.3697692999999997,-6.062737305,-12.50568834,-1.90215415,-5.59731026,6.987109200000001,-11.678230224999998,-10.335768565,-10.047976332,-3.0754924860000004,-0.90260964,-0.5444700899999999,-1.5937891999999998,-10.620043995999998,-0.0854334319999999,-5.9077340000000005,-0.7331147400000001,-4.51005027,-0.056766665,-7.277228397000001,-8.649552186,-7.529688756,-0.16235146,-1.4866936700000002,-0.522536806,-1.4488126,-0.9440138299999998,-4.594326380000001,8.752449813999998,-4.003717444,-12.044299116,-2.738539284,-0.4244358599999995,-2.479421708,-3.1353958200000003,-9.623718438,-0.473565068,-13.36993895,-2.5271320000000013,-5.298278300000001,-4.364606405,4.436737893999999,-1.707390333,-1.10354596,0.068667001,-5.337993139999999,-4.50763802,-12.164375223,-13.34150077,-12.27415967,-14.13649556,-10.846790014,-4.0765227775,-10.10361175,-0.5883339999999999,-0.00050932,-1.365944938,4.49178195,-8.032358112999999,-4.224244984
2025-01-07 13:45:00,-0.6235257319999994,-2.1513017100000003,-3.786962779,-7.9222389,-2.0270634500000004,-8.678246005000002,-14.0119936109,1.3517750329999998,-10.926139555,-7.137720895999999,-9.586205889,-4.232124300000001,-10.01808343,-7.989184999999999,-2.3364215500000003,-0.270584659,-0.0123520229999999,-8.665772300000002,-0.1821012399999999,-12.241627145,-4.04989857,-0.7412858000000001,0.6719614999999997,-11.088686,-0.966709651,-8.78641293,-3.1641892000000005,-0.155544457,-1.48299694,-2.144255165,-1.965590513,-12.767894443,-5.672538222999999,-0.1779230470000001,-0.820291923,-5.857102665000001,-3.331848907,-11.1543062,-2.45659272,-6.0653797,7.277181360000001,-7.59062378,-9.738975453,-9.718170126,-1.601148784,-0.69823408,-0.34758779,-0.928339963,-10.40601,-0.0393215509999999,-3.123714,1.2330488000000002,-2.92667274,-0.00869411,-9.971862318,-6.07885634,-9.08526589,0.031286227,0.8052620659999998,-0.1158655499999999,-1.3107501199999998,-0.59350646,-6.0934232,8.849882112,-3.71406504,-12.845246557,-2.735446923,0.728758336,-1.955558664,-1.77281364,-9.234907773000002,-0.20810202,-5.8198626,-10.5787819,-6.1414556,-3.50997056,7.243497109999999,-0.753282636,-0.7057592700000002,3.8475833000000006,-4.667081844999999,-3.0823311,-11.993220889000002,-2.9962205120000003,-11.752746334,-13.62258634,-11.07782811,-3.141280367,-10.03465116,-4.21713228,-0.231397774,-0.5160817769999999,0.52059693,-7.16176601,-9.06757013
2025-01-07 14:00:00,-0.6127913319999998,-1.502766,-2.7639997810000003,-5.8850512,-3.92811283,-12.120347234,-13.8243894443,1.54766343,-10.619153997999998,-3.89811514,-4.826297921999999,-3.53337199,-4.60820163,-7.184835,-2.1308329930000003,-0.3519891090000001,0.02348123,-6.2890279,-0.2861056499999999,-12.21967912,-3.23816522,4.967051499999999,-0.43723787,-13.929351108,1.6196293000000002,-6.134153080000001,0.3546845000000004,-0.12077667,-0.4255108699999999,-1.9587523330000003,-1.02566638,-11.31769645,-4.920885552,-1.7836939630000002,-0.4925573770000001,-5.469413884000001,-3.90867093,-5.459503659999999,-1.83216899,-11.21116691,5.8768292,-10.07844178,-9.417495987,-5.610259010000002,-2.308596425,-0.4668809399999999,-0.196426315,0.0097314999999999,-9.55665063,0.0683450059999999,-0.2531443000000001,1.2182665,-3.5028562999999995,-0.017041565,-5.586364580000001,-7.39617389,-5.371835569999999,0.0089788899999999,-1.651995588,-0.166312774,-1.32609956,-0.12122198,-6.43889784,9.107656077,-3.052432058,-10.665742105,-2.521757775,-4.77916816,-1.15242437,-1.73839241,-9.69366122,-0.3196018845,-11.596526,-3.3938426,-3.4316701999999992,-4.503737676,6.300622368,-0.1392986159999999,-0.8242838999999997,-0.0307301999999999,-2.11912183,-1.22425114,-11.673234667,-2.31655269,-11.660328559999998,-13.49413265,-12.76960911,-3.927098500000001,-9.6046495,-3.1786444,-0.18687789,-0.57813592,-0.259020594,-6.171207773000001,-8.84663423
2025-01-07 14:15:00,-0.0097498219999998,-1.68277292,-2.2716844000000003,-7.619583199999999,-6.33123269,-8.564413776,-13.72433666614,-0.7528293649999999,-10.179992002,-4.23128241,-9.864155668,-5.30788289,-4.10743257,-4.9383955,-1.4394551839999998,-0.073477668,-0.05886953,-8.8067174,-1.151962,-11.87329835,-5.41483705,-0.05795025,-0.750925163,-10.582590999,0.9347323000000002,-8.22193655,0.2517379000000002,-0.038615315,5.191075100000001,-1.64205254,-1.507516663,-9.29309316,-4.043105442000001,-5.197489526,-0.25744046,-4.167372897,-4.291242737999999,-5.779702929999999,-1.07361446,-9.73166813,2.4098942,-9.919465886,-5.848077116999999,-5.128945658,1.837563838,0.10091975,-0.62286067,-0.64661915,-9.809737112,0.215509111,4.4970791000000006,-0.165263956,-1.7913922,0.173680792,-4.878747270000001,-4.67826674,-4.29892422,-0.195658676,-4.2204683450000005,-0.0841199899999999,-1.4071361400000002,-0.186961424,-6.101376800000001,4.552628554999999,-2.510779668,-8.06036889,-2.4938867330000005,-2.04250875,-0.512361605,-1.8903950000000005,-8.300798008000001,-0.066102202,-13.26154984,-6.4903927,-3.6975758,-7.128931115,7.524361052999999,0.030605383,-0.65230693,-0.162892223,-1.4700550140000002,-0.3088982700000001,-11.357343889000004,-2.2195739230000004,-10.781078113,-12.58800007,-13.383903563,-5.30971,-9.12900044,-1.0983701000000008,-0.09053369,-0.401940013,-0.364786422,-5.670504070000001,-10.1871711
2025-01-07 14:30:00,1.894195389,-2.084916853,-2.851737442000001,-6.9404848,-3.68974858,-10.17585222,-13.4666029999,-5.790938280000001,-9.759889109,-3.185634045,-9.195621888000002,-7.582685105,-6.35021189,-6.183228500000001,-1.481975612,0.1076929919999999,-0.0017270069999999,-7.9839919,0.5100013400000001,-11.744353316,-7.32223831,5.035579800000001,-0.7962358700000001,-13.828764779,-0.603791864,-7.008711400000001,0.3335337999999996,0.198588981,4.896500100000001,-1.280234301,-1.0631408,-9.045607440999998,-7.523923000999998,-6.487642193999999,3.04977027,-3.29170886,-6.583630074,-4.69473225,-1.2410351000000002,-9.241409320000002,0.6452570000000002,-8.994988550999999,-5.841960565,-4.566997215999999,-2.935066503,-0.1152203399999999,-0.7953111239999999,0.0988925999999999,-9.642274556,0.061721665,2.0718429,1.0639967300000002,-4.97290906,2.949372874,-4.02565932,-6.906111316,-6.587586128,-0.285301434,-8.040959537,0.50110049,-0.8193957799999999,-0.066439694,-4.489543299,0.7500151770000001,-1.414193958,-11.855766217,-2.086001821,-0.06491922,2.22605139,-1.5480378099999998,-6.379033162,0.080044571,-10.3728432,-4.903339,-1.4572301,-7.43808711,7.387872013,-0.051679138,0.2700566399999999,4.0225687500000005,-3.47631273,0.56343634,-10.88002233,-2.0266128400000003,-11.522923546,-13.15912568,-6.836182852,-5.008883002,-8.909041040000002,-4.482818375999999,0.132622768,-0.187663533,-0.5602221969999999,-5.5983340340000005,-8.132434319999998
2025-01-07 14:45:00,2.5403913,-2.12658909,-1.82787184,-2.3611883,-2.47013462,-9.977715997,-12.991920999599998,-3.507844336,-9.498488218,-4.19401377,-9.725849557,5.01578751,-6.03404877,-1.309967400000001,-1.285760075,-0.031108758,0.007884778,-8.2572801,-1.67285123,-11.51725289,-5.4034944000000005,1.6516566,1.034495297,-13.511427889000002,3.8449543,-5.146073500000001,0.0831623999999998,-0.067814538,3.613273200000001,-1.474812343,-0.5406086219999999,-10.57734346,-8.589364334,-5.800002221000001,0.047567448,-3.530812817,-0.0466359250000002,-11.498611019999998,-0.86347923,-8.66296411,0.0315864,-8.770314776,-5.461687666,-3.899314925,-3.840958402,-0.379997867,-0.80840821,-0.06820695,-9.183326558,0.236590438,4.5613486000000005,-0.1327542299999999,-3.0910438,2.751288004,-4.050079923999999,-7.23589624,3.31031777,0.004841553,-1.9552579400000003,-0.07508688,-0.32923021,0.3901856599999999,-2.59497923,-0.6444477639999999,-0.957574078,-10.45618588,-1.922534634,-2.22341545,2.240185324,-1.91964338,-5.1191154800000005,0.138946559,-9.5568439,-5.808606000000002,1.1692937,-4.862179277999999,4.743279672000001,0.0801143379999999,0.0043066999999999,0.2404683289999999,-2.9249129,1.4149230699999995,-10.385236443,-3.034928927,-11.371840346,-12.57547334,-6.466515667,-4.466077744999999,-8.43586925,0.1396748000000007,0.0522921059999999,-0.437321964,0.74357975,-1.749034995,-4.64055707
2025-01-07 15:00:00,3.2950851790000004,-1.7875091499999998,-1.91037268,-1.5713576999999992,-1.521248,-9.938361,-12.582177666439998,-3.64571034,-5.726340998,-7.11937129,-8.999133888000001,2.98007193,-4.71604448,-0.4224070000000014,-0.9787699869999998,0.177559,0.054333136,-7.828434240000002,-1.29318469,-10.98305834,-6.81065766,4.2229909150000005,-2.16104706,-13.286956446,-0.6497698279999999,-4.670500336000001,1.3685892,-0.0030324459999999,2.974135955,4.5204840090000005,-0.30952345,-3.8115102000000007,-3.4249968360000005,-7.141090093,0.000137654,-5.483445600000001,0.1391092090000004,-9.16178135,0.0906204299999999,-11.11801156,-0.5292646999999999,2.390983663000002,-1.523754135,-3.358006531,-1.1668142230000005,-0.26344055,-0.6937249434999999,0.7063157300000001,-8.40901424,0.151380445,0.6793429000000001,0.6959198799999999,-5.73370352,2.790279778,-3.87627825,-7.976658490000001,3.3968284800000004,2.235809213,-0.442662804,0.0761676699999999,0.20315078,0.27713757,-3.0436449070000005,-1.321059956,-0.6036846160000001,-9.009000327,-0.3928354100000004,-1.82018578,0.335978672,-2.07809564,-4.484534676,0.0573603329999999,-8.917931,-1.2791932999999998,0.02192883,-3.55529581,6.255752664000001,0.283127112,0.0092415,3.5368573000000003,-2.12585391,0.9365208500000002,-9.957071331,-4.111619445,-7.206893226999999,-12.04864888,-5.591649888999999,-3.297833256,-7.8783162,-1.89847313,0.0459371099999999,-0.02652467,0.05545454,-0.754916666,-3.9060055500000006
2025-01-07 15:15:00,3.1095715820000005,-1.78649517,-2.498266731,-2.7556877000000006,-0.2669511299999999,-6.229808425,-12.3917701112,-7.509836053999999,-5.490829333500001,-7.941761109999999,-8.06014759,0.4720572399999984,-3.936022259999999,-0.8325682999999997,-0.463958589,0.216873997,0.100794678,-7.229084599999998,-1.05797862,-10.650426778000002,-6.6421674,5.6443026640000005,-1.81419875,-12.980487664999998,1.0926924999999998,-4.13855245,2.25740555,0.064811009,5.013620799999999,4.26990959,-0.327474624,-6.566945223,-10.079853885,-2.936394853,0.0060861119999999,-8.622015668000001,0.675591752,-9.99349789,-0.24929459,-5.41743383,0.3598821299999999,-1.2295799979999995,-1.501939868,-2.789755333,-0.2472221070000002,0.13806744,-0.492076846,0.15510142,-8.246413113,0.194703998,4.0476618,0.64411635,-9.641119215999998,6.4319812,-2.24270072,-6.577958220000001,3.734213676000001,0.109896904,-1.31549407,0.284798564,0.1736310039999999,0.349859437,-2.6223984,-1.197705288,-0.1020196049999999,-6.097045960000001,0.1973304490000003,-0.23518356,2.52424078,-0.4035681999999999,-3.007762916,0.106271676,-7.914280399999997,-4.1431694,0.4123597499999999,-4.338792328,6.934880637000001,0.7668540070000001,0.6683288999999999,1.228081748,-1.40384048,1.31818461,-9.338337665,-5.1314110600000005,-6.694323452000001,-11.67079944,-3.732455738,-0.6060504999999996,-7.585198249999999,-2.7366974,0.064046008,0.0245495609999999,-0.018980337,-0.0191518780000001,-7.090346505
2025-01-07 15:30:00,3.228745716,-1.0218456,-2.871583054,-2.380140000000001,-0.37263588,-2.8227081000000003,-12.1302568885,-2.73558157,-8.059309778000001,-11.75768979,-7.888749846,4.22537193,-4.50671796,2.7019305999999985,-0.3464701469999999,0.348978672,0.301846127,-6.296041399999999,-0.1603068999999998,-9.751051114,-4.18972965,0.108808439,-2.388511866,-12.442719445000002,2.69774563,-3.70492814,3.4317356,0.07929591,5.8698758,-0.8773770900000002,10.306153898,-3.654153732,-4.776585443,-4.413550045,0.251429794,-4.07280072,1.688878552,-12.66389579,-3.92113647,-11.946886200000002,0.7421487,-3.0706222220000003,-2.62915644,-1.9907883360000005,-2.943067412,0.36527633,-0.329414027,0.663403185,-7.519115555,0.385816668,1.75763565,0.346032094,-5.868234789999999,3.87216523,-1.7937049130000002,6.3913728800000005,2.74286834,0.1305078929999999,-2.04327812,0.134518125,0.2324969399999999,1.009283366,-2.43523814,-1.140645202,0.0250423229999999,-10.724220234,2.765463865,-0.11463322,3.2212594450000003,-2.34667578,-2.137567755,0.104081577,-9.3681936,-1.4878180000000003,1.59592208,-3.846716544,8.259388821,0.446071779,1.125139065,2.336151113,-0.9859733999999998,0.7729658699999999,-8.746761442,-9.185852830000002,-6.24431655,-11.4595561,-2.738569779,-0.6787277799999999,-3.3004040600000004,-0.8399359999999993,0.087873665,0.203610672,0.83512517,0.8974360000000002,-6.250071890000001
2025-01-07 15:45:00,3.393151656,-1.2810341500000002,-2.91915514,-1.009447699999999,-0.19439525,-3.1356858309999995,-11.6929238889,0.0524869349999996,-4.297876887999999,-7.523789959999999,-5.8882659,8.65334042,-3.29523486,-2.377642200000001,-0.2029613645,0.072370224,0.08976242,-5.707809699999999,-0.142708,-6.1629861120000005,-1.2433928000000003,16.6597734,-2.284788885,-12.120092781,0.25727054,-1.5805241,3.0719310900000005,0.293341118,5.79080164,-0.6789692339999998,11.03749393,-3.74391574,-6.506601742,-3.469256462,0.053030112,-2.67446883,2.1792844600000003,-4.728181244,-0.8702386200000001,-3.7999559300000008,1.32500693,-5.562312436,-2.309663464,-3.083158926,1.0980993029999997,0.0113116319999999,-0.28055254,0.17481468,-6.636829499999999,2.037328,5.389145300000001,1.23135037,-1.9311815,0.80080155,-1.66535055,6.565844329999998,2.041210996,0.22746144,-1.52734021,0.244101006,0.25289812,0.58416377,-3.4525873350000005,-1.14059729,-0.002046668,-8.59940134,3.524384379,-0.1968344299999999,0.72574932,-1.948076191,-1.549229106,0.3857901119999999,-3.1161083999999986,2.7757203,0.0065629929999999,-6.218795957,8.97252168,0.333153998,0.778088189,4.6211174,-0.515293105,0.88019714,-7.960508777,-5.449043746,-1.6412947000000004,-11.155995440000002,-2.813067499,-0.5736148219999999,-5.657729300000001,-3.322829602,0.195062553,0.3698364369999999,0.902910844,1.703821353,-4.77285756
2025-01-07 16:00:00,3.161858823,-1.5754347789999996,-3.0568408330000003,1.5658323000000005,0.0284388699999999,-2.9193399650000003,-0.5834935553999994,1.79038864,-3.3892692799999997,-5.0654007750000005,-5.1170347,6.071412399999999,-2.85731862,1.6474502999999987,-0.018740397,0.217701113,0.058606224,-5.2224938000000005,0.0712365,-8.488899217,-2.96127114,12.8648037,-1.506360976,-11.667505554,-0.004380663,-1.9112892000000004,3.1987066370000004,0.079377106,4.20761681,-0.7581824649999999,10.667657108,-5.72928886,-3.506239255,-1.216610097,0.068765778,0.4207513999999997,2.121408799,-6.303265910000001,-0.09902577,-4.15943184,2.735858453,-5.805926669999999,-2.8725406650000003,-4.318865970999999,2.43744978,0.325791767,-0.010011918,0.9697665,-6.34257439,0.313638777,3.15114971,0.0627897779999999,1.3484838339999998,0.099875202,-1.16644672,7.343061459999999,3.164575585,1.4120026,-1.288866497,0.25493534,0.25298796,1.2258627300000002,-3.51878696,-0.949068241,0.039484887,-6.562140083,3.0322193685,3.65967654,0.495551346,-0.8082032999999997,-1.103049625,0.368551665,-5.516351799999999,0.5261663999999997,1.463272067,-5.610283772,8.088852257,0.2030281069999999,0.4266883,4.28027927,0.1450868,0.9664332,-7.301700117,-4.866676689999999,3.993138999999999,-9.116949000000002,6.882308565,-0.178003612,-2.7529093,1.6576997,2.736347557,0.062584893,0.4465488877,7.750764800000001,-5.54090114
2025-01-07 16:15:00,3.3519617100000003,-1.44877023,-2.25692152,3.3286807000000005,0.05926779,-8.672230222,0.0375436665999995,-0.5151805890000001,-5.822121855,-10.79593733,-3.282854222,8.368329505999998,-3.4938641700000006,1.9572438000000003,0.032828625,0.326703676,0.072445001,-4.0217641,-0.2280082,-7.574662768,-1.70277577,5.523658,-1.4430465,-11.070472,3.696450724,-2.38525204,4.2607893,0.07921168,2.69534375,-1.006176798,10.706176221,-4.9947316,-4.267125221000001,-3.766275329,0.178899221,-4.931154389,1.879261503,-9.336058535,0.1327033249999999,-5.59421027,1.7407000899999998,-5.193164559,-3.961880554,-3.930748428,0.093967373,0.7046716,0.281333684,0.108708218,-5.227971,0.216539879,5.10841228,1.0598349,3.24355049,0.099892216,-0.8332077769999999,4.795091070000001,4.007231223,4.819212,-1.262016782,0.75517648,0.75380771,0.81563611,-3.426065711,-0.711333002,0.057860334,-6.636980894999999,2.0809415560000004,3.897637436,0.43528277,-1.3113333,-0.5402082639999999,0.313737555,-2.6546650000000005,1.0777680999999997,1.8419954,-2.611197722,7.753833172000001,0.3652575569999999,0.7745166600000001,4.702774349999999,0.41333546,0.7676496600000001,-4.679550699999999,-4.748064727000001,-1.0721598,-7.665366799999999,6.055832667000001,0.186682449,-3.6922552,-3.0098599,2.77788467,0.062544999,1.3800654,6.807933800000001,-3.443376204
2025-01-07 16:30:00,3.27908399,1.0843901000000002,-2.7720713800000003,1.7532444000000005,0.3509557869999999,-5.30602444,2.9325504447000004,0.55333685,-1.699245893,-6.066711806,-4.038873933,4.439851649999999,-1.75297502,3.1892077000000003,1.7410986000000002,0.414458782,0.333405664,-4.137163799999999,0.0027844999999999,-6.976127112,6.957520369999998,6.878239700000001,0.6555838649999997,-10.50719378,0.9174913726,-1.4624927899999998,2.298975,0.07861689,5.17579362,-0.43824288,10.71584478,-3.023310839999999,-4.488145965999999,-4.523482996,0.0531322209999999,-2.849163223,-1.696249378,-10.018307340000002,0.1479596739999999,-8.048208460000001,0.42430511,-4.449411003,-3.372523112,-3.980762377,0.0927589299999999,0.409216904,0.017013997,0.78629724,-4.423930666,0.42499511,0.29069213,2.196276,1.60650773,0.235671553,0.026690366,6.784646469999998,5.084093002,2.77256226,-2.1085407,0.60116193,0.43092845,0.91794717,-2.26009703,-0.6465827059999999,0.173855333,-8.532791774,3.47615956,3.794204872,0.575155212,-2.190381067,-0.1098863959999999,0.501355553,-7.516723300000001,-3.2207584,0.90422125,-2.310567377,8.058841402999999,0.734273221,0.93282654,5.8882451,0.588371585,0.9024512,-3.998120400000001,-4.057961389999999,-3.1728096000000003,-9.03262146,6.545772668,1.4460284360000002,-1.9195804000000003,-0.9204857,2.728229889,0.062316223,1.1786289,2.9364696500000003,-2.650398456
2025-01-07 16:45:00,0.2599752039999999,-2.003752691,-2.4649260460000004,-1.5726292000000006,0.19249554,-3.793843267,3.6515932225000007,10.678260115,-0.2399298539999996,-4.424490997,-1.5832031344999995,9.16587373,-0.8696657099999998,0.8604723000000003,0.6540005,0.786921665,0.444660558,-3.6625663,2.69983516,-6.363967294,9.57939143,2.7659821999999994,-1.001983107,-9.628923002,4.369696444,-0.7757115000000001,6.246906699999999,0.078552784,5.2521123,-0.3529547349999999,10.99794626,-2.11922176,-4.293761667,-3.661092445,0.24825476,-3.123975889,-2.247998521,-6.19352753,0.142452148,-6.254639059999999,7.85015457,-3.562928688,-0.0308866,-3.643653315,0.23978638,0.721499254,0.055125558,0.6545574000000001,-2.979826965,3.876344004,6.702840999999999,0.9976677,0.25286803,0.229718888,5.7503369,7.968214014999999,4.49723088,2.52434888,-2.39408544,0.5517989,0.55126332,0.9173478,-2.4574344599999995,-0.5550334269999999,0.173882666,-5.852111577,5.1647046,1.017104675,0.5992825500000001,-0.4595236000000001,-0.082340455,0.388429668,-2.5944676000000007,3.035617,2.2406086,-1.3933966569999998,8.410596102999998,0.718235223,0.5638793400000001,4.65094366,0.6103400000000001,1.4451349,-5.514097789999999,-5.173387999000001,-3.53542482,-9.03855945,7.979698668,0.09064588,-2.64850216,0.2506658000000001,2.788220669,0.215332667,0.62797476,2.726190615,-2.42389173
2025-01-07 17:00:00,0.220034326,-2.21249508,-1.75148967,-1.1372460999999996,0.19056447,-2.929804334,1.7679452225500003,10.94872638,0.721542833,-9.21476968,-2.7079997970000003,0.7989499200000005,-1.5016118399999998,4.573556,3.4988325,0.598897887,0.301562664,-2.8374881,0.6569384,-5.035235006,8.51025157,3.400529,-2.02430522,-5.679096,7.886368699999999,0.2717532000000002,0.9889937,0.292302338,3.1100288,0.7520952000000001,11.2005496,-4.920292946,-2.4793598885000003,-2.598828424,10.752748776,2.0873494,-1.830030798,-1.7867683459999997,0.39722725,-0.4503794499999994,8.7190716,-2.8184192020000003,-0.0526077999999999,-2.05294034,0.522189975,0.5282199000000001,10.955124334,0.7344014,-1.9400789,6.309570443,6.3974104,0.26075689,0.9836237999999996,0.058699664,5.929952259999999,6.766524559999999,7.98223263,2.58439445,-2.702016367,0.83076421,0.7551872900000001,0.8269383299999999,-2.6876901700000007,-0.385248398,0.057846332,5.710695593,3.9437181,0.45788611,0.674339443,1.0874265,-0.418082626,11.388147108,-5.3054098000000005,3.982746499999999,0.35709711,-3.450588891,6.456044042999998,2.54239189,1.105664,6.859061799999999,0.1151739,0.7715597000000001,-3.5743702,-4.14081777,-4.694627955,-8.04633545,8.568207447,0.056587336,0.4005862,-1.7875784220000002,0.465283336,0.359187223,1.9380782,6.429625277,-2.62647832
